line,line_name,season,valid_from,valid_to,direction,train_number,service_code,station_order,station,arrival_time,departure_time,time
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,243,Q,15,HAMMAM CHAT,21:03,21:03,21:03
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,243,Q,16,BIR EL BEY,21:04,21:05,21:05
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,243,Q,17,Borj Cedria,21:07,21:08,21:08
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,243,Q,18,Erriadh,21:12,,21:12
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,244,Q,1,Erriadh,,22:00,22:00
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,244,Q,2,Borj Cedria,22:04,22:04,22:04
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,244,Q,3,BIR EL BEY,22:07,22:07,22:07
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,244,Q,4,HAMMAM CHAT,22:08,22:09,22:09
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,244,Q,5,TAHAR SFAR,22:10,22:11,22:11
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,244,Q,6,ARRET DU STADE,22:12,22:13,22:13
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,244,Q,7,Hammam Lif,22:15,22:16,22:16
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,244,Q,8,BOU KORNINE,22:17,22:18,22:18
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,244,Q,9,LYCEE EZZAHRA,22:19,22:19,22:19
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,244,Q,10,EZ-ZAHRA,22:21,22:21,22:21
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,244,Q,11,RADES MELIANE,22:23,22:24,22:24
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,244,Q,12,Rades,22:26,22:27,22:27
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,244,Q,13,SIDI REZIG,22:30,22:30,22:30
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,244,Q,14,MEGRINE,22:32,22:32,22:32
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,244,Q,15,MEGRINE RYADH,22:33,22:34,22:34
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,244,Q,16,Jebel Jelloud,22:35,22:36,22:36
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,244,Q,17,Tunis Ville,22:42,,22:42
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,245,Q,1,Tunis Ville,,21:00,21:00
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,245,Q,2,DEPOT FARHAT HACHED,21:04,21:04,21:04
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,245,Q,3,Jebel Jelloud,,21:06,21:06
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,245,Q,4,MEGRINE RYADH,21:08,21:08,21:08
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,245,Q,5,MEGRINE,21:09,21:10,21:10
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,245,Q,6,SIDI REZIG,21:11,21:12,21:12
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,245,Q,7,Rades,21:15,21:16,21:16
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,245,Q,8,RADES MELIANE,21:18,21:18,21:18
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,245,Q,9,EZ-ZAHRA,21:20,21:21,21:21
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,245,Q,10,LYCEE EZZAHRA,21:23,21:23,21:23
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,245,Q,11,BOU KORNINE,21:24,21:25,21:25
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,245,Q,12,Hammam Lif,21:26,21:27,21:27
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,245,Q,13,ARRET DU STADE,21:29,21:29,21:29
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,245,Q,14,TAHAR SFAR,21:31,21:31,21:31
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,245,Q,15,HAMMAM CHAT,21:33,21:33,21:33
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,245,Q,16,BIR EL BEY,21:34,21:35,21:35
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,245,Q,17,Borj Cedria,21:37,21:38,21:38
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,245,Q,18,Erriadh,21:42,,21:42
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,246,Q,1,Erriadh,,22:20,22:20
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,246,Q,2,Borj Cedria,22:24,22:24,22:24
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,246,Q,3,BIR EL BEY,22:27,22:27,22:27
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,246,Q,4,HAMMAM CHAT,22:28,22:29,22:29
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,246,Q,5,TAHAR SFAR,22:30,22:31,22:31
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,246,Q,6,ARRET DU STADE,22:32,22:33,22:33
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,246,Q,7,Hammam Lif,22:35,22:36,22:36
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,246,Q,8,BOU KORNINE,22:37,22:38,22:38
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,246,Q,9,LYCEE EZZAHRA,22:39,22:39,22:39
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,246,Q,10,EZ-ZAHRA,22:41,22:41,22:41
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,246,Q,11,RADES MELIANE,22:43,22:44,22:44
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,246,Q,12,Rades,22:46,22:47,22:47
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,246,Q,13,SIDI REZIG,22:50,22:50,22:50
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,246,Q,14,MEGRINE,22:52,22:52,22:52
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,246,Q,15,MEGRINE RYADH,22:53,22:54,22:54
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,246,Q,16,Jebel Jelloud,,22:55,22:55
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,246,Q,17,Tunis Ville,23:01,,23:01
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,247,Q,1,Tunis Ville,,21:15,21:15
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,247,Q,2,Jebel Jelloud,,21:21,21:21
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,247,Q,3,MEGRINE RYADH,21:22,21:23,21:23
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,247,Q,4,MEGRINE,21:24,21:24,21:24
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,247,Q,5,SIDI REZIG,21:26,21:26,21:26
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,247,Q,6,Rades,21:29,21:30,21:30
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,247,Q,7,RADES MELIANE,21:32,21:33,21:33
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,247,Q,8,EZ-ZAHRA,21:35,21:35,21:35
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,247,Q,9,LYCEE EZZAHRA,21:37,21:38,21:38
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,247,Q,10,BOU KORNINE,21:39,21:39,21:39
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,247,Q,11,Hammam Lif,21:41,21:42,21:42
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,247,Q,12,ARRET DU STADE,21:43,21:44,21:44
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,247,Q,13,TAHAR SFAR,21:45,21:46,21:46
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,247,Q,14,HAMMAM CHAT,21:47,21:48,21:48
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,247,Q,15,BIR EL BEY,21:49,21:49,21:49
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,247,Q,16,Borj Cedria,21:52,21:52,21:52
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,247,Q,17,Erriadh,21:56,,21:56
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,248,Q,1,Erriadh,,22:30,22:30
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,248,Q,2,Borj Cedria,22:34,22:34,22:34
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,248,Q,3,BIR EL BEY,22:37,22:37,22:37
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,248,Q,4,HAMMAM CHAT,22:38,22:39,22:39
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,248,Q,5,TAHAR SFAR,22:40,22:41,22:41
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,248,Q,6,ARRET DU STADE,22:42,22:43,22:43
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,248,Q,7,Hammam Lif,22:45,22:46,22:46
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,248,Q,8,BOU KORNINE,22:47,22:48,22:48
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,248,Q,9,LYCEE EZZAHRA,22:49,22:49,22:49
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,248,Q,10,EZ-ZAHRA,22:51,22:51,22:51
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,248,Q,11,RADES MELIANE,22:53,22:54,22:54
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,248,Q,12,Rades,22:56,22:57,22:57
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,248,Q,13,SIDI REZIG,23:00,23:00,23:00
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,248,Q,14,MEGRINE,23:02,23:02,23:02
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,248,Q,15,MEGRINE RYADH,23:03,23:04,23:04
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,248,Q,16,Jebel Jelloud,23:05,23:06,23:06
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,248,Q,17,Tunis Ville,23:12,,23:12
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,249,Q,1,Tunis Ville,,21:30,21:30
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,249,Q,2,Jebel Jelloud,21:36,21:36,21:36
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,249,Q,3,MEGRINE RYADH,21:38,21:38,21:38
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,249,Q,4,MEGRINE,21:39,21:40,21:40
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,249,Q,5,SIDI REZIG,21:41,21:42,21:42
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,249,Q,6,Rades,21:45,21:46,21:46
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,249,Q,7,RADES MELIANE,21:48,21:48,21:48
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,249,Q,8,EZ-ZAHRA,21:50,21:51,21:51
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,249,Q,9,LYCEE EZZAHRA,21:53,21:53,21:53
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,249,Q,10,BOU KORNINE,21:54,21:55,21:55
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,249,Q,11,Hammam Lif,21:56,21:57,21:57
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,249,Q,12,ARRET DU STADE,21:59,21:59,21:59
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,249,Q,13,TAHAR SFAR,22:01,22:01,22:01
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,249,Q,14,HAMMAM CHAT,22:03,22:03,22:03
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,249,Q,15,BIR EL BEY,22:04,22:05,22:05
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,249,Q,16,Borj Cedria,22:07,22:08,22:08
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,249,Q,17,Erriadh,22:12,,22:12
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,251,Q,1,Tunis Ville,,22:00,22:00
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,251,Q,2,Jebel Jelloud,,22:06,22:06
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,251,Q,3,MEGRINE RYADH,22:07,22:08,22:08
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,251,Q,4,MEGRINE,22:09,22:09,22:09
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,251,Q,5,SIDI REZIG,22:11,22:11,22:11
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,251,Q,6,Rades,22:14,22:15,22:15
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,251,Q,7,RADES MELIANE,22:17,22:18,22:18
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,251,Q,8,EZ-ZAHRA,22:20,22:20,22:20
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,251,Q,9,LYCEE EZZAHRA,22:22,22:23,22:23
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,251,Q,10,BOU KORNINE,22:24,22:24,22:24
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,251,Q,11,Hammam Lif,22:26,22:27,22:27
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,251,Q,12,ARRET DU STADE,22:28,22:29,22:29
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,251,Q,13,TAHAR SFAR,22:30,22:31,22:31
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,251,Q,14,HAMMAM CHAT,22:32,22:33,22:33
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,251,Q,15,BIR EL BEY,22:34,22:34,22:34
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,251,Q,16,Borj Cedria,22:37,22:37,22:37
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,251,Q,17,Erriadh,22:41,,22:41
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,252,Q,1,Erriadh,,23:00,23:00
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,252,Q,2,Borj Cedria,23:04,23:04,23:04
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,252,Q,3,BIR EL BEY,23:07,23:07,23:07
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,252,Q,4,HAMMAM CHAT,23:08,23:09,23:09
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,252,Q,5,TAHAR SFAR,23:10,23:11,23:11
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,252,Q,6,ARRET DU STADE,23:12,23:13,23:13
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,252,Q,7,Hammam Lif,23:15,23:16,23:16
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,252,Q,8,BOU KORNINE,23:17,23:18,23:18
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,252,Q,9,LYCEE EZZAHRA,23:19,23:19,23:19
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,252,Q,10,EZ-ZAHRA,23:21,23:21,23:21
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,252,Q,11,RADES MELIANE,23:23,23:24,23:24
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,252,Q,12,Rades,23:26,23:27,23:27
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,252,Q,13,SIDI REZIG,23:30,23:30,23:30
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,252,Q,14,MEGRINE,23:32,23:32,23:32
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,252,Q,15,MEGRINE RYADH,23:33,23:34,23:34
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,252,Q,16,Jebel Jelloud,,23:35,23:35
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,252,Q,17,Tunis Ville,23:41,,23:41
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,253,Q,1,Tunis Ville,,22:30,22:30
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,253,Q,2,Jebel Jelloud,,22:36,22:36
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,253,Q,3,MEGRINE RYADH,22:37,22:38,22:38
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,253,Q,4,MEGRINE,22:39,22:39,22:39
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,253,Q,5,SIDI REZIG,22:41,22:41,22:41
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,253,Q,6,Rades,22:44,22:45,22:45
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,253,Q,7,RADES MELIANE,22:47,22:48,22:48
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,253,Q,8,EZ-ZAHRA,22:50,22:50,22:50
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,253,Q,9,LYCEE EZZAHRA,22:52,22:53,22:53
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,253,Q,10,BOU KORNINE,22:54,22:54,22:54
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,253,Q,11,Hammam Lif,22:56,22:57,22:57
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,253,Q,12,ARRET DU STADE,22:58,22:59,22:59
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,253,Q,13,TAHAR SFAR,23:00,23:01,23:01
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,253,Q,14,HAMMAM CHAT,23:02,23:03,23:03
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,253,Q,15,BIR EL BEY,23:04,23:04,23:04
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,253,Q,16,Borj Cedria,23:07,23:07,23:07
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,253,Q,17,Erriadh,23:11,,23:11
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,255,Q,1,Tunis Ville,,23:00,23:00
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,255,Q,2,Jebel Jelloud,,23:06,23:06
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,255,Q,3,MEGRINE RYADH,23:07,23:08,23:08
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,255,Q,4,MEGRINE,23:09,23:09,23:09
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,255,Q,5,SIDI REZIG,23:11,23:11,23:11
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,255,Q,6,Rades,23:14,23:15,23:15
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,255,Q,7,RADES MELIANE,23:17,23:18,23:18
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,255,Q,8,EZ-ZAHRA,23:20,23:20,23:20
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,255,Q,9,LYCEE EZZAHRA,23:22,23:23,23:23
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,255,Q,10,BOU KORNINE,23:24,23:24,23:24
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,255,Q,11,Hammam Lif,23:26,23:27,23:27
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,255,Q,12,ARRET DU STADE,23:28,23:29,23:29
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,255,Q,13,TAHAR SFAR,23:30,23:31,23:31
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,255,Q,14,HAMMAM CHAT,23:32,23:33,23:33
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,255,Q,15,BIR EL BEY,23:34,23:34,23:34
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,255,Q,16,Borj Cedria,23:37,23:37,23:37
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,255,Q,17,Erriadh,23:41,,23:41
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,256,Q,1,Erriadh,,23:30,23:30
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,256,Q,2,Borj Cedria,23:34,23:34,23:34
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,256,Q,3,BIR EL BEY,23:37,23:37,23:37
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,256,Q,4,HAMMAM CHAT,23:38,23:39,23:39
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,256,Q,5,TAHAR SFAR,23:40,23:41,23:41
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,256,Q,6,ARRET DU STADE,23:42,23:43,23:43
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,256,Q,7,Hammam Lif,23:45,23:46,23:46
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,256,Q,8,BOU KORNINE,23:47,23:48,23:48
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,256,Q,9,LYCEE EZZAHRA,23:49,23:49,23:49
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,256,Q,10,EZ-ZAHRA,23:51,23:51,23:51
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,256,Q,11,RADES MELIANE,23:53,23:54,23:54
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,256,Q,12,Rades,23:56,23:57,23:57
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,256,Q,13,SIDI REZIG,00:00,00:00,00:00
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,256,Q,14,MEGRINE,00:02,00:02,00:02
